Name, SubZoneID
South America Craton, 201
South America Craton, 201
South America Craton, 201
South America Craton, 201
South America Craton, 201
South America Craton, 201
South America Craton, 201
South America Craton, 201
Kalimantan Core Borneo, 614
Kalimantan Core Borneo, 614
Central Panama, Central America, 230
Central Panama, Central America, 230
Central Panama, Central America, 230
Central Panama, Central America, 230
Central Panama, Central America, 230
Central Panama, Central America, 230
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
Antarctic Peninsula, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 802
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Marie Byrd Land, 804
Easternmonst Java, 65702
Easternmonst Java, 65702
Easternmonst Java, 65702
Easternmonst Java, 65702
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Barisan - South Sumatra, 68601
Lake Victoria block, Africa, 712
Lake Victoria block, Africa, 712
North Sulawesi, 669
East Halmahera Block, 680
East Halmahera Block, 680
East Halmahera Block, 680
East Halmahera Block, 680
East Halmahera Block, 680
Torricelli Terrane, North New Guinea, 697
Torricelli Terrane, North New Guinea, 697
West Sulawesi, 668
West Sulawesi, 668
West Sulawesi, 668
West Sulawesi, 668
Southwest Sulawesi, 566
Southwest Sulawesi, 566
Southwest Sulawesi, 566
Southwest Sulawesi, 566
Southwest Sulawesi, 566
Southwest Sulawesi, 566
Birds Head, 61501
Birds Head, 61501
Birds Head, 61501
Birds Head, 61501
Birds Head, 61502
Birds Head, 61502
Sula-Banggai, 670
Sula-Banggai, 670
Sula-Banggai, 670
Sula-Banggai, 670
Sula-Banggai, 670
Central New Guinea, 698
Central New Guinea, 698
Central New Guinea, 698
Seram, 681
Seram, 681
Seram, 681
Seram, 681
Seram, 681
North Mozambique, Africa, 713
North Mozambique, Africa, 713
North Mozambique, Africa, 713
Flores-Alor Islands, 652
Flores-Alor Islands, 652
Flores-Alor Islands, 652
Flores-Alor Islands, 652
Lombok-Sumbawa Islands, 651
Lombok-Sumbawa Islands, 651
Lombok-Sumbawa Islands, 651
Lombok-Sumbawa Islands, 651
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Timor, 684
Sumba, 675
Madagascar, 702
Madagascar, 702
Zamboanga Peninsula of Phillipines, 646
Zamboanga Peninsula of Phillipines, 646
Zamboanga Peninsula of Phillipines, 646
Zamboanga Peninsula of Phillipines, 646
Zamboanga Peninsula of Phillipines, 646
Palawan Block, 677
Palawan Block, 677
Palawan Block, 677
Palawan Block, 677
Palawan Block, 677
Palawan Block, 677
Florida, 233
Florida, 233
Florida, 233
Vetlovskiy Terrane, 44100
Vetlovskiy Terrane, 44100
Vetlovskiy Terrane, 44100
Vetlovskiy Terrane, 44100
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
Baffin Island, 107
North Ellesmere Island Pearya, 124
North Ellesmere Island Pearya, 124
North Ellesmere Island Pearya, 124
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South Ellesmere Island, 121
South-Central Ellesmere Island, 122
South-Central Ellesmere Island, 122
South-Central Ellesmere Island, 122
North-Central Ellesmere Island, 123
North-Central Ellesmere Island, 123
North-Central Ellesmere Island, 123
North-Central Ellesmere Island, 123
North-Central Ellesmere Island, 123
North-Central Ellesmere Island, 123
North-Central Ellesmere Island, 123
North Slope Alaska, 103
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Bahamas, 233
Honduras-Chortis, Central America, 204
Maricaibo, Venezuela, South America, 225
Maricaibo, Venezuela, South America, 225
Amundsen Terrane, 804
Amundsen Terrane, 804
Amundsen Terrane, 804
Amundsen Terrane, 804
Amundsen Terrane, 804
Amundsen Terrane, 804
Amundsen Terrane, 804
Thurston Island, 804
Thurston Island, 804
Thurston Island, 804
Thurston Island, 804
Thurston Island, 804
Thurston Island, 804
North Sikhote Alin Sliver, 623
North Sikhate Alin, 622
Central Sikhate Alin, 621
Central Sikhate Alin, 621
Northeast Honshu, Japan, 627
Fiji, 825
Fiji, 825
Fiji, 825
Tasmania, 850
Tasmania, 850
Tasmania, 801
Tasmania, 850
Tasmania, 850
Tasmania, 850
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
North Island New Zealand, 806
New Caledonia, 845
Southern Papua New Guinea Plateau, 836
Southern Papua New Guinea Plateau, 836
Southern Papua New Guinea Plateau, 836
Southern Papua New Guinea Plateau, 878
Sepik, 698
Mariana Arc, Philippine Sea, 699
Kanto Region, 629
Southern Palau Arc, 692
Northern Hispaniola, 255
Santa Marta, South America, 227
Santa Marta, South America, 227
Santa Cruz, Central America, 211
Cuchumantes, Central America, 209
Polochic-Motahua, Central America, 210
Motogua-Jocotan, Central America, 213
Motogua-Jocotan, Central America, 213
Motogua-Jocotan, Central America, 204
Motogua-Jocotan, Central America, 213
Motogua-Jocotan, Central America, 213
Motogua-Jocotan, Central America, 213
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 804
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 804
Ronne Ice Shelf, 802
Ronne Ice Shelf, 804
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Ronne Ice Shelf, 802
Somalia plate, Africa, 709
Somalia plate, Africa, 709
Africa, 701
North Bismark Basin, 847
North Bismark Basin, 847
North Bismark Basin, 847
North Bismark Basin, 847
North Bismark Basin, 847
North Bismark Basin, 847
North Bismark Basin, 847
North Bismark Basin, 847
North Bismark Basin, 847
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
East Antarctica, 802
Africa, 715
Africa, 715
Africa, 715
Africa, 508
Africa, 715
Africa, 715
Africa, 715
Africa, 715
Africa, 715
Africa, 715
Africa, 715
Africa, 715
Africa, 715
Africa, 715
Africa, 715
South Mindanao, 564
Zambales, 737
Zambales, 737
Zambales, 737
Northeast Sulawesi, 667
Northeast Sulawesi, 667
Northeast Sulawesi, 667
Northeast Sulawesi, 667
Seram, 681
Central Southeast Sulawesi, 565
Obi Island, 567
Obi Island, 567
Sula-Banggai, 681
Mindoro, 674
Mindoro, 674
Mindoro, 674
Mindoro, 674
Farewell/Dillinger/Mystic Terrane, 18106
Purcell Mountains North America Craton, 173
Purcell Mountains North America Craton, 16110
Purcell Mountains North America Craton, 173
Purcell Mountains North America Craton, 173
Purcell Mountains North America Craton, 173
Purcell Mountains North America Craton, 173
Wrangellia Terrane, 16112
Chugach Terrane, 16122
Chugach Terrane, 16122
Chugach Terrane, 16122
Chugach Terrane, 16122
Chugach Terrane, 16122
Chugach Terrane, 16122
Chugach Terrane, 16122
Yakutat Terrane, 16123
Yakutat Terrane, 16123
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Slide Mountain Terrane OCT, 16103
Ruby Terrane, 18103
Ruby Terrane, 18103
Angayucham Terrane OCT, 18103
Ruby Terrane, 18103
Yukon-Tanana Upland NAM affinity Colpron 07, 16105
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16121
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Peninsular Terrane, 16112
Koyukuk Terrane and overlap assemblages, 18106
Koyukuk Terrane and overlap assemblages, 16112
Koyukuk Terrane and overlap assemblages, 18106
North Slope Alaska, 103
North Slope Alaska, 103
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
North China, 601
West Qiangtang, 61601
West Qiangtang, 61601
Amdo Micrcontinent, 61602
Ladakh, 554
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Wrangellia Terrane, 16110
Koyukuk Terrane and overlap assemblages, 18106
Koyukuk Terrane and overlap assemblages, 18106
Koyukuk Terrane and overlap assemblages, 18106
Kotelnyi Block, 42101
Kotelnyi Block, 42101
Kotelnyi Block, 42101
Kotelnyi Block, 42101
Wrangel Island Block, 42300
Wrangel Island Block, 42300
Hope Block, 42300
Hope Block, 42300
Hope Block, 42300
Chukotka Peninsula west of Bering Strait, 43300
Chukotka Peninsula west of Bering Strait, 43300
Chukotka Peninsula west of Bering Strait, 43300
Chukotka Peninsula west of Bering Strait, 43300
Luzon, 737
Luzon, 737
Luzon, 737
Luzon, 737
East Philippines, 678
East Philippines, 678
East Philippines, 678
Luzon, 737
Luzon, 737
Luzon, 737
West Luzon, 737
West Luzon, 737
Luzon, 737
Hainan, 60201
Torricelli Terrane, North New Guinea, 69701
Toagiak Terrane, 18108
Toagiak Terrane, 18108
Chukotka Peninsula west of Bering Strait, 44102
East Kamchatka-Okhotsk, 44103
East Kamchatka-Okhotsk, 44103
East Kamchatka-Okhotsk, 44103
East Kamchatka-Okhotsk, 44103
East Kamchatka-Okhotsk, 44103
Laptev Sea, 42400
Laptev Sea, 42400
Laptev Sea, 42400
Laptev Sea, 42400
Laptev Sea, 42400
North Kamchatka, 44101
North Kamchatka, 44101
Koryak-Kamchatka, 44102
Viligia Terrane, 43400
Viligia Terrane, 43400
Kolyma Range inc Kula Nera Terrane, 43400
Omulevka Terrane 2, 43204
Omolon Terrane, 43206
Prikolyma Terrane, 43203
Goodnews Terrane, 18108
Alexander Terrane, 16111
Chukotka Peninsula west of Bering Strait, 43300
Chukotka Peninsula west of Bering Strait, 43300
Hope Block, 42300
Hope Block, 42300
East Kamchatka Terranes, 44100
East Kamchatka Terranes, 44100
East Kamchatka Terranes, 44100
East Kamchatka Terranes, 44100
Outer Bering Shelf, 16141
Aleutian Chain Polygon, 16130
Aleutian Chain Polygon, 16130
Aleutian Chain Polygon, 16130
Aleutian Chain Polygon, 16130
Aleutian Chain Polygon, 16130
Aleutian Chain Polygon, 16130
Aleutian Chain Polygon, 16130
Fiji, 825
Bering Shelf, 16140
Bering Shelf, 16140
Eastern Laptev Sea, 401
Eastern Laptev Sea, 401
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
North Sumatra, 673
West Java, 657
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Malay Peninsula, 64701
Crocker Fan, 61403
Crocker Fan, 61403
South Palawan, 738
South Palawan, 738
South Palawan, 61406
South Palawan, 61406
South Palawan, 61406
Kalimantan Borneo, 61407
Kalimantan Borneo, 61407
Kalimantan Borneo, 61403
Kalimantan Borneo, 61401
Semitau Block, 735
Kalimantan Borneo, 61405
Kalimantan Borneo, 61405
Kalimantan Borneo, 61405
Kalimantan Borneo, 61405
Kalimantan Core Borneo, 614
Kalimantan Core Borneo, 61413
Kalimantan Core Borneo, 614
Kalimantan Core Borneo, 614
Kalimantan Core Borneo, 614
Kalimantan Core Borneo, 614
Farah Northern Afghanistan, 506
Makran, 50602
Makran, 50602
Quesnellia Terrane, 16102
Cache Creek Terrane, 16113
Stikinia Terrane, 16124
Yukon-Tanana Terrane, 16106
Laurentia Parautochthon, 154
Yukon-Tanana Terrane, 16104
Cache Creek Terrane, 16113
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Chugach Terrane, 16121
Koryak-Kamchatka, 44102
Koryak-Kamchatka, 44102
Kalimantan Borneo, 61413
East Java, 736
East Java, 736
East Java, 736
Simao Metcalfe, 60401
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Mawgyi Terrane Nappe, 607
Bering Strait East Nome Alaska, 43301
Bering Strait East Nome Alaska, 43301
Bering Strait East Nome Alaska, 43301
Bering Strait East Nome Alaska, 43301
Central Pamirs, 591
Karakum, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Alps, 526
Scythian Caspian Sea, 301
Caucasus-Mangyshlan, 301
Caucasus-Mangyshlan, 301
Caucasus-Mangyshlan, 301
Eurasia, 301
Eurasia, 301
Eurasia, 301
Caucasus-Mangyshlan, 301
Caucasus-Mangyshlan, 301
Caucasus-Mangyshlan, 301
North Pamirs, 590
Scythian, 301
Eurasia, 390
Eurasia, 390
Urals_Peri-Baltic Island arcs, 390
Urals_Peri-Baltic Island arcs, 390
Urals_Peri-Baltic Island arcs, 390
Urals_Peri-Baltic Island arcs, 390
Urals_Peri-Baltic Island arcs, 390
West Siberian Basin Kaza, 468
Tourgai Kaza, 465
Kokchetav-Ishim Kaza, 459
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 330
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
Baltica, 302
South Tien Shan Kaza, 467
Central Tien Shan Kaza, 467
Ala Shan, 456
North Tien Shan Kaza, 460
Chu-Ili Kaza, 460
Atashu-Zhamshi Kaza, 461
Atashu-Zhamshi Kaza, 461
North Balkhash Kaza, 463
North Balkhash Kaza, 463
Junggar Balkhash Kaza, 464
Tarbagatay Range Terrane, 462
Junggar Kaza, 450
Peri_Siberia, 450
Ertix Siberia, 401
Hutang Uul-Songliao, 601
Altai Sayan Siberian Terranes, 401
Patom Siberia, 401
Khanka-Jiamusu Bureya, 454
Siberia, 401
Siberia, 401
Siberia, 401
Siberia, 401
Siberia, 401
Siberia, 401
Siberia, 401
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Kara Block, 404
Block west of the Parana Basin, 202
Eurasia, 301
Eurasia, 301
Eurasia, 301
Eurasia, 301
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Northern Highlands, 315
Sinai, Africa, 508
Lesser Himalayan pass margin Greater Indian Basin, 501
Rhodope, 338
Rhodope, 520
Rhodope, 338
Rhodope, 338
Rhodope, 338
Strandja Moesia, 319
Serbo-Macedonia, 349
Southern Panonian Basin, 340
Tisza, 337
Pelso, 334
Eastern Dinaride Accretionary Wedge, 328
Eastern Dinaride Platform, 308
Eastern Dinaride Platform, 3446
Eastern Dinaride Platform, 3446
Eastern Dinaride Platform, 3446
Eastern Dinaride Platform, 308
Eastern Dinaride Platform, 308
Eastern Dinaride Platform, 308
Eastern Dinaride Platform, 308
Eastern Dinaride Platform, 308
Eastern Dinaride Platform, 308
Eastern Dinaride Platform, 308
Panormide Platform, 3323
Calabria CAL, 3323
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
Adria, 307
SCR Southern Corsica, 3061
COR Corsica, 306
NSR Northern Sardinia, 3063
NSR Northern Sardinia, 3063
SSR Southern Sardinia, 3062
SSR Southern Sardinia, 3062
MAL Mallorca, 3202
MEN Menorca, 3201
IBZ Ibiza, 3203
IBZ Ibiza, 3203
PKB Petite Kabylie, 708
GK4 Grande Kabylie, 70844
GK2 Grande Kabylie, 70822
GK2 Grande Kabylie, 70822
GK1 Grande Kabylie, 707
Kepulauan Aru Island, 615
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Australia, 801
Rudny-Alta and Siberian terrane, 401
Cassiar Terrane NAM affinity Colpron et al 2007, 16106
Wrangel Island Block, 42300
Luzon, 737
Luzon, 737
Luzon, 737
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Canadian Arctic Islands South, 141
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Deseado Massif Block, 28800
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Florida-Suwannee, 109
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 901
Seychelles, 704
Seychelles, 704
Madagascar, 702
Madagascar, 702
Madagascar, 702
Madagascar, 702
Madagascar, 702
Africa, 701
Arabia, 503
Arabia, 503
Arabia, 503
Arabia, 503
Arabia, 503
Somalia, 709
Somalia, 709
Sri Lanka, 502
Sri Lanka, 502
Central Indian Basin, 502
Central Indian Basin, 502
Central Indian Basin, 502
Australia, 801
Seychelles, 704
Madagascar, 702
Antarctica, 802
Antarctica, 802
North America, 101
Greenland, 102
Greenland, 102
Greenland, 102
Greenland, 102
Greenland, 102
Greenland, 102
Greenland, 301
Greenland, 102
Pacific, 982
Pacific, 982
Pacific, 982
Pacific, 982
Pacific, 901
Pacific, 901
Farallon, 911
Farallon, 911
Farallon, 911
Farallon, 911
Farallon, 911
Farallon, 911
Nazca, 911
Cocos, 909
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 901
Pacific, 983
Santa Cruz Basin, Lord Howe Rise, 860
Northwest South Fiji Basin, 838
Northwest South Fiji Basin, 838
Banda Arc, 676
Antarctica, 802
Antarctica, 802
Antarctica, 802
Antarctica, 802
Antarctica, 802
Antarctica, 802
Antarctica, 802
Madagascar, 702
Madagascar, 702
Madagascar, 702
Woyla, 67350
Woyla, 67350
Eurasia, 390
Eurasia, 390
Eurasia, 390
Urals_Peri-Baltic Island arcs, 390
Eurasia, 302
Baltica, 302
Gagra-Shatsky, 551
Gagra-Shatsky, 551
Scythian Caspian Sea, 551
Scythian Caspian Sea, 551
Moldanubia, 375
Moldanubia, 375
Saxothuringia, 375
Saxothuringia, 375
Perunica, 375
Perunica, 375
Saxothuringia, 375
Saxothuringia, 375
Saxothuringia, 375
England-Brabant Avalonia, 375
Saxothuringia, 302
Baltica, 302
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Alps, 301
Alps, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Scythian Caspian Sea, 301
Caucasus-Mangyshlan, 301
Caucasus-Mangyshlan, 301
Pacific, 901
Pacific, 901
N Aus COB Polygon Closure AT, 801
Northern Australia COB for polygon closure, 801
Africa-East Antarctica Synthetic Boundary, 0
Africa-Madagascar Synthetic Boundary, 0
Africa-Madagascar Synthetic Boundary, 0
Africa-South America Synthetic Boundary, 0
Arabia - Somalia Torsvik 2010, 0
Arctic rifting, 101
Arctic rifting, 101
Arctic rifting, 101
Australia - Antarctica rift, 0
India - Antarctica rift, 0
Mozambique-East Antarctica Synthetic Boundary, 0
North America - Greenland rift, 0
North America - Greenland rift, 0
North America - Greenland rift, 0
Northeast Africa - Northwest Africa, 291
Red Sea Rift Chorowicz 2005, 0
Somalia Africa boundary from PB03 GS, 701
Somalia-Africa synthetic boundary, 0
South America-Africa Torsvik et al., 2009, 280
South America - Antarctica inferred boundary, 201
South America-Benue Trough Torsvik et al., 2009, 280
South China sea extension, 0
Victoria-Rovuma Stamps et al 2008, 713
Victoria - Somalia, 291
Victoria - Somalia, 291
Victoria - Somalia, 291
Alpine Fault thru Sth Isl LT, 807
Kamchatka, 406
Kamchatka, 406
PAC NAM 2 SAF MG 4-28-07, 901
PAC-NAM SS bndy MG-5-5-07, 101
TRANSFORM, 101
After Bird 2001, DB 04-2007, 301
After Bird 2001, DB 04-2007, 301
ALPS FRACTURE ZONE, DB 04-2007, 335
Aus-Ind Polygon Closure AT, 801
Aus-Ind Polygon Closure AT, 801
Continental def as ridge merges w california MG 5-5 07, 101
Continental def as ridge merges w california MG 5-5 07, 101
Davie Fracture Zone USGS + UNESCO + Gravity, 713
Dead Sea F& Arab-Turk Suture NUVEL file., DB 04-2007, 503
EUR-AFR out to mid-ATL ridge from NUVEL file, DB 04-2007, 301
Fracture Zone Ant-Ind AT, 501
Fracture Zone East Gondwana-SAM AT, 801
Fracture Zone Ind-Aus AT, 501
MACQUARIE, 901
Northern most NAN PAC f NUMVEL file MG 4-28-07, 101
Owen Fracture Zone, DB 04-2007, 701
Proto Owen Fracture Zone - transform boundary, 701
Owen FZ from NUVEL file, DB 04-2007, 701
Owen FZ from NUVEL file, DB 04-2007, 503
Owen FZ from NUVEL file, DB 04-2007, 701
Owen FZ from NUVEL file, DB 04-2007, 701
Aden Ridge from NUVEL file MG, 593
Antarctica COB, 802
ANT SAM 111 025 ADD, 201
ANT SAM 120 025 TF, 802
ANT SAM 140 111 ADD, 201
AUS NOR NorfolkBasin DiCaprio, 842
AUS PAC 80 50 B DiCaprio, 842
AUS PAC SUBDUCT EastGondwana DiCaprio, 834
Aust PNG DiCaprio, 801
