reconstruction_time, subducting_plate_id, subduction_zone_plate_id
0.0, 659.0, 601129.0
0.0, 659.0, 601130.0
0.0, 659.0, 601131.0
0.0, 674.0, 612.0
0.0, 674.0, 645.0
0.0, 674.0, 669.0
0.0, 677.0, 612.0
0.0, 678.0, 648.0
0.0, 697.0, 847.0
0.0, 701.0, 307.0
0.0, 701.0, 307036.0
0.0, 701.0, 307037.0
0.0, 701.0, 307038.0
0.0, 701.0, 307039.0
0.0, 701.0, 307040.0
0.0, 701.0, 307041.0
0.0, 701.0, 307042.0
0.0, 701.0, 307043.0
0.0, 701.0, 307044.0
0.0, 701.0, 307045.0
0.0, 701.0, 307046.0
0.0, 701.0, 307047.0
0.0, 701.0, 307048.0
0.0, 701.0, 307049.0
0.0, 701.0, 307050.0
0.0, 701.0, 307051.0
0.0, 701.0, 307052.0
0.0, 701.0, 307053.0
0.0, 701.0, 307054.0
0.0, 701.0, 307055.0
0.0, 701.0, 307056.0
0.0, 701.0, 307057.0
0.0, 701.0, 307058.0
0.0, 701.0, 307059.0
0.0, 701.0, 307060.0
0.0, 701.0, 307061.0
0.0, 701.0, 307062.0
0.0, 701.0, 307063.0
0.0, 701.0, 307064.0
0.0, 701.0, 307065.0
0.0, 701.0, 307066.0
0.0, 701.0, 307067.0
0.0, 701.0, 307068.0
0.0, 701.0, 307069.0
0.0, 701.0, 307070.0
0.0, 701.0, 307071.0
0.0, 701.0, 307072.0
0.0, 701.0, 307073.0
0.0, 701.0, 307074.0
0.0, 701.0, 307083.0
0.0, 701.0, 307084.0
0.0, 701.0, 307085.0
0.0, 701.0, 307086.0
0.0, 701.0, 307087.0
0.0, 701.0, 714001.0
0.0, 701.0, 714002.0
0.0, 701.0, 714003.0
0.0, 701.0, 714004.0
0.0, 701.0, 714005.0
0.0, 701.0, 714006.0
0.0, 701.0, 714007.0
0.0, 701.0, 714008.0
0.0, 701.0, 714009.0
0.0, 701.0, 714010.0
0.0, 701.0, 714011.0
0.0, 701.0, 714012.0
0.0, 701.0, 714013.0
0.0, 701.0, 714014.0
0.0, 701.0, 714015.0
0.0, 701.0, 714016.0
0.0, 701.0, 714017.0
0.0, 701.0, 714018.0
0.0, 701.0, 714019.0
0.0, 701.0, 714020.0
0.0, 701.0, 714021.0
0.0, 701.0, 714022.0
0.0, 781.0, 669.0
0.0, 781.0, 679.0
0.0, 801.0, 651.0
0.0, 801.0, 736.0
0.0, 801.0, 806.0
0.0, 801.0, 827.0
0.0, 801.0, 847.0
0.0, 801.0, 8680.0
0.0, 802.0, 201.0
0.0, 824.0, 827.0
0.0, 829.0, 847.0
0.0, 847.0, 697.0
0.0, 849.0, 830.0
0.0, 849.0, 847.0
0.0, 849.0, 69702.0
0.0, 901.0, 111.0
0.0, 901.0, 406.0
0.0, 901.0, 413.0
0.0, 901.0, 659.0
0.0, 901.0, 699.0
0.0, 901.0, 806.0
0.0, 901.0, 821.0
0.0, 901.0, 847.0
0.0, 901.0, 901.0
0.0, 901.0, 601111.0
0.0, 901.0, 601112.0
0.0, 901.0, 601113.0
0.0, 901.0, 601114.0
0.0, 901.0, 601115.0
0.0, 901.0, 601116.0
0.0, 901.0, 601118.0
0.0, 903.0, 12001.0
0.0, 909.0, 101.0
0.0, 909.0, 2000.0
0.0, 911.0, 201.0
0.0, 911.0, 2000.0
0.0, 911.0, 2031.0
0.0, 911.0, 201001.0
0.0, 911.0, 201002.0
0.0, 911.0, 201003.0
0.0, 911.0, 201004.0
0.0, 911.0, 201005.0
0.0, 911.0, 201006.0
0.0, 911.0, 201007.0
0.0, 911.0, 201008.0
0.0, 911.0, 201009.0
0.0, 911.0, 201010.0
0.0, 911.0, 201011.0
0.0, 911.0, 201012.0
0.0, 911.0, 201013.0
0.0, 911.0, 201014.0
0.0, 970.0, 101.0
1.0, 101.0, 101.0
1.0, 101.0, 2011.0
1.0, 201.0, 815.0
1.0, 201.0, 2011.0
1.0, 201.0, 201122.0
1.0, 201.0, 201124.0
1.0, 224.0, 201.0
1.0, 224.0, 2031.0
1.0, 301.0, 406.0
1.0, 301.0, 612.0
1.0, 301.0, 331002.0
1.0, 301.0, 331003.0
1.0, 301.0, 331008.0
1.0, 301.0, 331009.0
1.0, 301.0, 331010.0
1.0, 301.0, 331011.0
1.0, 301.0, 331012.0
1.0, 301.0, 331013.0
1.0, 301.0, 331014.0
1.0, 301.0, 331015.0
1.0, 301.0, 331016.0
1.0, 301.0, 331017.0
1.0, 301.0, 331018.0
1.0, 301.0, 331019.0
1.0, 301.0, 331020.0
1.0, 301.0, 331021.0
1.0, 301.0, 331022.0
1.0, 301.0, 331023.0
1.0, 301.0, 331024.0
1.0, 301.0, 331025.0
1.0, 301.0, 331026.0
1.0, 301.0, 331027.0
1.0, 301.0, 331028.0
1.0, 301.0, 331029.0
1.0, 301.0, 331030.0
1.0, 301.0, 331041.0
1.0, 301.0, 331042.0
1.0, 301.0, 331045.0
1.0, 301.0, 331046.0
1.0, 301.0, 331047.0
1.0, 301.0, 331048.0
1.0, 301.0, 331049.0
1.0, 301.0, 331050.0
1.0, 301.0, 331051.0
1.0, 301.0, 331052.0
1.0, 301.0, 331053.0
1.0, 301.0, 331054.0
1.0, 301.0, 331055.0
1.0, 301.0, 331056.0
1.0, 301.0, 331057.0
1.0, 301.0, 601101.0
1.0, 301.0, 601102.0
1.0, 301.0, 601103.0
1.0, 301.0, 601104.0
1.0, 301.0, 601105.0
1.0, 301.0, 601106.0
1.0, 301.0, 601203.0
1.0, 301.0, 601204.0
1.0, 301.0, 601205.0
1.0, 301.0, 601206.0
1.0, 301.0, 601207.0
1.0, 301.0, 714022.0
1.0, 301.0, 714023.0
1.0, 301.0, 714024.0
1.0, 301.0, 714025.0
1.0, 406.0, 111.0
1.0, 501.0, 686.0
1.0, 503.0, 4060.0
1.0, 511.0, 686.0
1.0, 601.0, 406.0
1.0, 608.0, 648.0
1.0, 608.0, 678.0
1.0, 608.0, 697.0
1.0, 608.0, 737.0
1.0, 615.0, 69702.0
1.0, 645.0, 612.0
1.0, 645.0, 614.0
1.0, 645.0, 669.0
1.0, 646.0, 612.0
1.0, 646.0, 614.0
1.0, 653.0, 689.0
1.0, 653.0, 697.0
1.0, 653.0, 699.0
1.0, 659.0, 601106.0
1.0, 659.0, 601107.0
1.0, 659.0, 601108.0
1.0, 659.0, 601109.0
1.0, 659.0, 601110.0
1.0, 659.0, 601111.0
1.0, 659.0, 601112.0
1.0, 659.0, 601125.0
1.0, 659.0, 601126.0
1.0, 659.0, 601127.0
1.0, 659.0, 601128.0
1.0, 659.0, 601129.0
1.0, 659.0, 601130.0
1.0, 659.0, 601131.0
1.0, 674.0, 612.0
1.0, 674.0, 645.0
1.0, 674.0, 669.0
1.0, 677.0, 612.0
1.0, 678.0, 648.0
1.0, 697.0, 847.0
1.0, 701.0, 307.0
1.0, 701.0, 307036.0
1.0, 701.0, 307037.0
1.0, 701.0, 307038.0
1.0, 701.0, 307039.0
1.0, 701.0, 307040.0
1.0, 701.0, 307041.0
1.0, 701.0, 307042.0
1.0, 701.0, 307043.0
1.0, 701.0, 307044.0
1.0, 701.0, 307045.0
1.0, 701.0, 307046.0
1.0, 701.0, 307047.0
1.0, 701.0, 307048.0
1.0, 701.0, 307049.0
1.0, 701.0, 307050.0
1.0, 701.0, 307051.0
1.0, 701.0, 307052.0
1.0, 701.0, 307053.0
1.0, 701.0, 307054.0
1.0, 701.0, 307055.0
1.0, 701.0, 307056.0
1.0, 701.0, 307057.0
1.0, 701.0, 307058.0
1.0, 701.0, 307059.0
1.0, 701.0, 307060.0
1.0, 701.0, 307061.0
1.0, 701.0, 307062.0
1.0, 701.0, 307063.0
1.0, 701.0, 307064.0
1.0, 701.0, 307065.0
1.0, 701.0, 307066.0
1.0, 701.0, 307067.0
1.0, 701.0, 307068.0
1.0, 701.0, 307069.0
1.0, 701.0, 307070.0
1.0, 701.0, 307071.0
1.0, 701.0, 307072.0
1.0, 701.0, 307073.0
1.0, 701.0, 307074.0
1.0, 701.0, 307083.0
1.0, 701.0, 307084.0
1.0, 701.0, 307085.0
1.0, 701.0, 307086.0
1.0, 701.0, 307087.0
1.0, 701.0, 714001.0
1.0, 701.0, 714002.0
1.0, 701.0, 714003.0
1.0, 701.0, 714004.0
1.0, 701.0, 714005.0
1.0, 701.0, 714006.0
1.0, 701.0, 714007.0
1.0, 701.0, 714008.0
1.0, 701.0, 714009.0
1.0, 701.0, 714010.0
1.0, 701.0, 714011.0
1.0, 701.0, 714012.0
1.0, 701.0, 714013.0
1.0, 701.0, 714014.0
1.0, 701.0, 714015.0
1.0, 701.0, 714016.0
1.0, 701.0, 714017.0
1.0, 701.0, 714018.0
1.0, 701.0, 714019.0
1.0, 701.0, 714020.0
1.0, 701.0, 714021.0
1.0, 701.0, 714022.0
1.0, 781.0, 669.0
1.0, 781.0, 679.0
1.0, 801.0, 651.0
1.0, 801.0, 736.0
1.0, 801.0, 806.0
1.0, 801.0, 827.0
1.0, 801.0, 847.0
1.0, 801.0, 8680.0
1.0, 802.0, 201.0
1.0, 824.0, 827.0
1.0, 829.0, 847.0
1.0, 847.0, 697.0
1.0, 849.0, 830.0
1.0, 849.0, 847.0
1.0, 901.0, 111.0
1.0, 901.0, 406.0
1.0, 901.0, 413.0
1.0, 901.0, 659.0
1.0, 901.0, 689.0
1.0, 901.0, 699.0
1.0, 901.0, 806.0
1.0, 901.0, 821.0
1.0, 901.0, 847.0
1.0, 901.0, 901.0
1.0, 901.0, 10528.0
1.0, 901.0, 601112.0
1.0, 901.0, 601113.0
1.0, 901.0, 601114.0
1.0, 901.0, 601115.0
1.0, 901.0, 601116.0
1.0, 901.0, 601118.0
1.0, 903.0, 12001.0
1.0, 909.0, 101.0
1.0, 909.0, 2000.0
1.0, 911.0, 201.0
1.0, 911.0, 2000.0
1.0, 911.0, 2031.0
1.0, 911.0, 201001.0
1.0, 911.0, 201002.0
1.0, 911.0, 201003.0
1.0, 911.0, 201004.0
1.0, 911.0, 201005.0
1.0, 911.0, 201006.0
1.0, 911.0, 201007.0
1.0, 911.0, 201008.0
1.0, 911.0, 201009.0
1.0, 911.0, 201010.0
1.0, 911.0, 201011.0
1.0, 911.0, 201012.0
1.0, 911.0, 201013.0
1.0, 911.0, 201014.0
1.0, 970.0, 101.0
2.0, 101.0, 101.0
2.0, 101.0, 901.0
2.0, 101.0, 2011.0
2.0, 201.0, 815.0
2.0, 201.0, 2011.0
2.0, 201.0, 201122.0
2.0, 201.0, 201124.0
2.0, 224.0, 201.0
2.0, 224.0, 2031.0
2.0, 301.0, 612.0
2.0, 301.0, 331002.0
2.0, 301.0, 331003.0
2.0, 301.0, 331008.0
2.0, 301.0, 331009.0
2.0, 301.0, 331010.0
2.0, 301.0, 331011.0
2.0, 301.0, 331012.0
2.0, 301.0, 331013.0
2.0, 301.0, 331014.0
2.0, 301.0, 331015.0
2.0, 301.0, 331016.0
2.0, 301.0, 331017.0
2.0, 301.0, 331018.0
2.0, 301.0, 331019.0
2.0, 301.0, 331020.0
2.0, 301.0, 331021.0
2.0, 301.0, 331022.0
2.0, 301.0, 331023.0
2.0, 301.0, 331024.0
2.0, 301.0, 331025.0
2.0, 301.0, 331026.0
2.0, 301.0, 331027.0
2.0, 301.0, 331028.0
2.0, 301.0, 331029.0
2.0, 301.0, 331030.0
2.0, 301.0, 331041.0
2.0, 301.0, 331042.0
2.0, 301.0, 331045.0
2.0, 301.0, 331046.0
2.0, 301.0, 331047.0
2.0, 301.0, 331048.0
2.0, 301.0, 331049.0
2.0, 301.0, 331050.0
2.0, 301.0, 331051.0
2.0, 301.0, 331052.0
2.0, 301.0, 331053.0
2.0, 301.0, 331054.0
2.0, 301.0, 331055.0
2.0, 301.0, 331056.0
2.0, 301.0, 331057.0
2.0, 301.0, 601101.0
2.0, 301.0, 601102.0
2.0, 301.0, 601103.0
2.0, 301.0, 601104.0
2.0, 301.0, 601105.0
2.0, 301.0, 601106.0
2.0, 301.0, 601107.0
2.0, 301.0, 601203.0
2.0, 301.0, 601204.0
2.0, 301.0, 601205.0
2.0, 301.0, 601206.0
2.0, 301.0, 601207.0
2.0, 301.0, 714022.0
2.0, 301.0, 714023.0
2.0, 301.0, 714024.0
2.0, 301.0, 714025.0
2.0, 406.0, 111.0
2.0, 501.0, 686.0
2.0, 503.0, 4060.0
2.0, 511.0, 686.0
2.0, 511.0, 736.0
2.0, 601.0, 406.0
2.0, 608.0, 648.0
2.0, 608.0, 678.0
2.0, 608.0, 697.0
2.0, 608.0, 737.0
2.0, 645.0, 612.0
2.0, 645.0, 614.0
2.0, 645.0, 669.0
2.0, 646.0, 612.0
2.0, 646.0, 614.0
2.0, 653.0, 689.0
2.0, 653.0, 697.0
2.0, 653.0, 699.0
2.0, 659.0, 601107.0
2.0, 659.0, 601108.0
2.0, 659.0, 601109.0
2.0, 659.0, 601110.0
2.0, 659.0, 601111.0
2.0, 659.0, 601112.0
2.0, 659.0, 601113.0
2.0, 659.0, 601125.0
2.0, 659.0, 601126.0
2.0, 659.0, 601127.0
2.0, 659.0, 601128.0
2.0, 659.0, 601129.0
2.0, 659.0, 601130.0
2.0, 659.0, 601131.0
2.0, 674.0, 612.0
2.0, 674.0, 645.0
2.0, 674.0, 669.0
2.0, 677.0, 612.0
2.0, 678.0, 648.0
2.0, 678.0, 697.0
2.0, 701.0, 307.0
2.0, 701.0, 307036.0
2.0, 701.0, 307037.0
2.0, 701.0, 307038.0
2.0, 701.0, 307039.0
2.0, 701.0, 307040.0
2.0, 701.0, 307041.0
2.0, 701.0, 307042.0
2.0, 701.0, 307043.0
2.0, 701.0, 307044.0
2.0, 701.0, 307045.0
2.0, 701.0, 307046.0
2.0, 701.0, 307047.0
2.0, 701.0, 307048.0
2.0, 701.0, 307049.0
2.0, 701.0, 307050.0
2.0, 701.0, 307051.0
2.0, 701.0, 307052.0
2.0, 701.0, 307053.0
2.0, 701.0, 307054.0
2.0, 701.0, 307055.0
2.0, 701.0, 307056.0
2.0, 701.0, 307057.0
2.0, 701.0, 307058.0
2.0, 701.0, 307059.0
2.0, 701.0, 307060.0
2.0, 701.0, 307061.0
2.0, 701.0, 307062.0
2.0, 701.0, 307063.0
2.0, 701.0, 307064.0
2.0, 701.0, 307065.0
2.0, 701.0, 307066.0
2.0, 701.0, 307067.0
2.0, 701.0, 307068.0
2.0, 701.0, 307069.0
2.0, 701.0, 307070.0
2.0, 701.0, 307071.0
2.0, 701.0, 307072.0
2.0, 701.0, 307073.0
2.0, 701.0, 307074.0
2.0, 701.0, 307083.0
2.0, 701.0, 307084.0
2.0, 701.0, 307085.0
2.0, 701.0, 307086.0
2.0, 701.0, 307087.0
2.0, 701.0, 714001.0
2.0, 701.0, 714002.0
2.0, 701.0, 714003.0
2.0, 701.0, 714004.0
2.0, 701.0, 714005.0
2.0, 701.0, 714006.0
2.0, 701.0, 714007.0
2.0, 701.0, 714008.0
2.0, 701.0, 714009.0
2.0, 701.0, 714010.0
2.0, 701.0, 714011.0
2.0, 701.0, 714012.0
2.0, 701.0, 714013.0
2.0, 701.0, 714014.0
2.0, 701.0, 714015.0
2.0, 701.0, 714016.0
2.0, 701.0, 714017.0
2.0, 701.0, 714018.0
2.0, 701.0, 714019.0
2.0, 701.0, 714020.0
2.0, 701.0, 714021.0
2.0, 701.0, 714022.0
2.0, 781.0, 669.0
2.0, 781.0, 679.0
2.0, 801.0, 651.0
2.0, 801.0, 686.0
2.0, 801.0, 736.0
2.0, 801.0, 806.0
2.0, 801.0, 827.0
2.0, 801.0, 847.0
2.0, 801.0, 8680.0
2.0, 802.0, 201.0
2.0, 824.0, 827.0
2.0, 829.0, 847.0
2.0, 847.0, 697.0
2.0, 849.0, 830.0
2.0, 849.0, 847.0
2.0, 849.0, 69702.0
2.0, 901.0, 111.0
2.0, 901.0, 406.0
2.0, 901.0, 413.0
2.0, 901.0, 659.0
2.0, 901.0, 699.0
2.0, 901.0, 806.0
2.0, 901.0, 821.0
2.0, 901.0, 901.0
2.0, 901.0, 10528.0
2.0, 901.0, 601113.0
2.0, 901.0, 601114.0
2.0, 901.0, 601115.0
2.0, 901.0, 601116.0
2.0, 901.0, 601118.0
2.0, 903.0, 12001.0
2.0, 909.0, 101.0
2.0, 909.0, 2000.0
2.0, 911.0, 201.0
2.0, 911.0, 2000.0
2.0, 911.0, 2031.0
2.0, 911.0, 201001.0
2.0, 911.0, 201002.0
2.0, 911.0, 201003.0
2.0, 911.0, 201004.0
2.0, 911.0, 201005.0
2.0, 911.0, 201006.0
2.0, 911.0, 201007.0
2.0, 911.0, 201008.0
2.0, 911.0, 201009.0
2.0, 911.0, 201010.0
2.0, 911.0, 201011.0
2.0, 911.0, 201012.0
2.0, 911.0, 201013.0
2.0, 911.0, 201014.0
2.0, 970.0, 101.0
3.0, 101.0, 101.0
3.0, 101.0, 901.0
3.0, 101.0, 2011.0
3.0, 201.0, 815.0
3.0, 201.0, 2011.0
3.0, 201.0, 201122.0
3.0, 201.0, 201124.0
3.0, 224.0, 201.0
3.0, 224.0, 2031.0
3.0, 301.0, 612.0
3.0, 301.0, 331003.0
3.0, 301.0, 331008.0
3.0, 301.0, 331009.0
3.0, 301.0, 331010.0
3.0, 301.0, 331011.0
3.0, 301.0, 331012.0
3.0, 301.0, 331013.0
3.0, 301.0, 331014.0
3.0, 301.0, 331015.0
3.0, 301.0, 331016.0
3.0, 301.0, 331017.0
3.0, 301.0, 331018.0
3.0, 301.0, 331019.0
3.0, 301.0, 331020.0
3.0, 301.0, 331021.0
3.0, 301.0, 331022.0
3.0, 301.0, 331023.0
3.0, 301.0, 331024.0
3.0, 301.0, 331025.0
3.0, 301.0, 331026.0
3.0, 301.0, 331027.0
3.0, 301.0, 331028.0
3.0, 301.0, 331029.0
3.0, 301.0, 331030.0
3.0, 301.0, 331041.0
3.0, 301.0, 331042.0
3.0, 301.0, 331045.0
3.0, 301.0, 331046.0
3.0, 301.0, 331047.0
3.0, 301.0, 331048.0
3.0, 301.0, 331049.0
3.0, 301.0, 331050.0
3.0, 301.0, 331051.0
3.0, 301.0, 331052.0
3.0, 301.0, 331053.0
3.0, 301.0, 331054.0
3.0, 301.0, 331055.0
3.0, 301.0, 331056.0
3.0, 301.0, 331057.0
3.0, 301.0, 714022.0
3.0, 301.0, 714023.0
3.0, 301.0, 714024.0
3.0, 301.0, 714025.0
3.0, 406.0, 111.0
3.0, 501.0, 686.0
3.0, 503.0, 4060.0
3.0, 511.0, 686.0
3.0, 511.0, 736.0
3.0, 601.0, 406.0
3.0, 608.0, 648.0
3.0, 608.0, 678.0
3.0, 608.0, 737.0
3.0, 608.0, 601101.0
3.0, 608.0, 601102.0
3.0, 608.0, 601103.0
3.0, 608.0, 601104.0
3.0, 608.0, 601105.0
3.0, 608.0, 601106.0
3.0, 608.0, 601107.0
3.0, 608.0, 601203.0
3.0, 608.0, 601204.0
3.0, 608.0, 601205.0
3.0, 608.0, 601206.0
3.0, 608.0, 601207.0
3.0, 645.0, 612.0
3.0, 645.0, 614.0
3.0, 645.0, 669.0
3.0, 646.0, 612.0
3.0, 646.0, 614.0
3.0, 653.0, 689.0
3.0, 653.0, 697.0
3.0, 653.0, 699.0
3.0, 659.0, 601107.0
3.0, 659.0, 601108.0
3.0, 659.0, 601109.0
3.0, 659.0, 601110.0
3.0, 659.0, 601111.0
3.0, 659.0, 601112.0
3.0, 659.0, 601113.0
3.0, 659.0, 601114.0
3.0, 659.0, 601125.0
3.0, 659.0, 601126.0
3.0, 659.0, 601127.0
3.0, 659.0, 601128.0
3.0, 659.0, 601129.0
3.0, 659.0, 601130.0
3.0, 659.0, 601131.0
3.0, 674.0, 612.0
3.0, 674.0, 645.0
3.0, 677.0, 612.0
3.0, 678.0, 648.0
3.0, 678.0, 697.0
3.0, 697.0, 697.0
3.0, 697.0, 69702.0
3.0, 701.0, 307.0
3.0, 701.0, 307036.0
3.0, 701.0, 307037.0
3.0, 701.0, 307038.0
3.0, 701.0, 307039.0
3.0, 701.0, 307040.0
3.0, 701.0, 307041.0
3.0, 701.0, 307042.0
3.0, 701.0, 307043.0
3.0, 701.0, 307044.0
3.0, 701.0, 307045.0
3.0, 701.0, 307046.0
3.0, 701.0, 307047.0
3.0, 701.0, 307048.0
3.0, 701.0, 307049.0
3.0, 701.0, 307050.0
3.0, 701.0, 307051.0
3.0, 701.0, 307052.0
3.0, 701.0, 307053.0
3.0, 701.0, 307054.0
3.0, 701.0, 307055.0
3.0, 701.0, 307056.0
3.0, 701.0, 307057.0
3.0, 701.0, 307058.0
3.0, 701.0, 307059.0
3.0, 701.0, 307060.0
3.0, 701.0, 307061.0
3.0, 701.0, 307062.0
3.0, 701.0, 307063.0
3.0, 701.0, 307064.0
3.0, 701.0, 307065.0
3.0, 701.0, 307066.0
3.0, 701.0, 307067.0
3.0, 701.0, 307068.0
3.0, 701.0, 307069.0
3.0, 701.0, 307070.0
3.0, 701.0, 307071.0
3.0, 701.0, 307072.0
3.0, 701.0, 307073.0
3.0, 701.0, 307074.0
3.0, 701.0, 307083.0
3.0, 701.0, 307084.0
3.0, 701.0, 307085.0
3.0, 701.0, 307086.0
3.0, 701.0, 307087.0
3.0, 701.0, 714001.0
3.0, 701.0, 714002.0
3.0, 701.0, 714003.0
3.0, 701.0, 714004.0
3.0, 701.0, 714005.0
3.0, 701.0, 714006.0
3.0, 701.0, 714007.0
3.0, 701.0, 714008.0
3.0, 701.0, 714009.0
3.0, 701.0, 714010.0
3.0, 701.0, 714011.0
3.0, 701.0, 714012.0
3.0, 701.0, 714013.0
3.0, 701.0, 714014.0
3.0, 701.0, 714015.0
3.0, 701.0, 714016.0
3.0, 701.0, 714017.0
3.0, 701.0, 714018.0
3.0, 701.0, 714019.0
3.0, 701.0, 714020.0
3.0, 701.0, 714021.0
3.0, 701.0, 714022.0
3.0, 781.0, 669.0
3.0, 781.0, 679.0
3.0, 801.0, 651.0
3.0, 801.0, 736.0
3.0, 801.0, 806.0
3.0, 801.0, 827.0
3.0, 801.0, 847.0
3.0, 801.0, 8680.0
3.0, 802.0, 201.0
3.0, 824.0, 827.0
3.0, 829.0, 847.0
3.0, 847.0, 697.0
3.0, 849.0, 830.0
3.0, 849.0, 847.0
3.0, 849.0, 69702.0
3.0, 901.0, 111.0
3.0, 901.0, 406.0
3.0, 901.0, 413.0
3.0, 901.0, 659.0
3.0, 901.0, 699.0
3.0, 901.0, 806.0
3.0, 901.0, 821.0
3.0, 901.0, 901.0
3.0, 901.0, 10528.0
3.0, 901.0, 601114.0
3.0, 901.0, 601115.0
3.0, 901.0, 601116.0
3.0, 901.0, 601118.0
3.0, 903.0, 12001.0
3.0, 909.0, 101.0
3.0, 909.0, 2000.0
3.0, 911.0, 201.0
3.0, 911.0, 2000.0
3.0, 911.0, 2031.0
3.0, 911.0, 201001.0
3.0, 911.0, 201002.0
3.0, 911.0, 201003.0
3.0, 911.0, 201004.0
3.0, 911.0, 201005.0
3.0, 911.0, 201006.0
3.0, 911.0, 201007.0
3.0, 911.0, 201008.0
3.0, 911.0, 201009.0
3.0, 911.0, 201010.0
3.0, 911.0, 201011.0
3.0, 911.0, 201012.0
3.0, 911.0, 201013.0
3.0, 911.0, 201014.0
3.0, 970.0, 101.0
4.0, 101.0, 101.0
4.0, 101.0, 901.0
4.0, 101.0, 2011.0
4.0, 201.0, 815.0
4.0, 201.0, 2011.0
4.0, 201.0, 201122.0
4.0, 201.0, 201124.0
4.0, 224.0, 201.0
4.0, 224.0, 2031.0
4.0, 301.0, 612.0
4.0, 301.0, 331003.0
4.0, 301.0, 331008.0
4.0, 301.0, 331009.0
4.0, 301.0, 331010.0
4.0, 301.0, 331011.0
4.0, 301.0, 331012.0
4.0, 301.0, 331013.0
4.0, 301.0, 331014.0
4.0, 301.0, 331015.0
4.0, 301.0, 331016.0
4.0, 301.0, 331017.0
4.0, 301.0, 331018.0
4.0, 301.0, 331019.0
4.0, 301.0, 331020.0
4.0, 301.0, 331021.0
4.0, 301.0, 331022.0
4.0, 301.0, 331023.0
4.0, 301.0, 331024.0
4.0, 301.0, 331025.0
4.0, 301.0, 331026.0
4.0, 301.0, 331027.0
4.0, 301.0, 331028.0
4.0, 301.0, 331029.0
4.0, 301.0, 331030.0
4.0, 301.0, 331041.0
4.0, 301.0, 331042.0
4.0, 301.0, 331045.0
4.0, 301.0, 331046.0
4.0, 301.0, 331047.0
4.0, 301.0, 331048.0
4.0, 301.0, 331049.0
4.0, 301.0, 331050.0
4.0, 301.0, 331051.0
4.0, 301.0, 331052.0
4.0, 301.0, 331053.0
4.0, 301.0, 331054.0
4.0, 301.0, 331055.0
4.0, 301.0, 331056.0
4.0, 301.0, 331057.0
4.0, 301.0, 714022.0
4.0, 301.0, 714023.0
4.0, 301.0, 714024.0
4.0, 301.0, 714025.0
4.0, 406.0, 111.0
4.0, 501.0, 686.0
4.0, 503.0, 4060.0
